user_id,place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
21,ChIJR2I0yCX0aS4RnsVGtM67WiI,Seribu Rasa Menteng,ChdDSUhNMG9nS0VJQ0FnSURkNXE3c3hRRRAB,5,"Selalu enak
Pesen apa saja selalu enak, buat meeting, buat rapat mini, porsinya jg pas",3 bulan lalu,2024-02-23 8:33:02,,,,1,187,1108,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPVyOTy9f7F44BKqwDUqzZ2j6ZQYcTlHT43EnTE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNGlN3AmgUrdA73gbLSOqeES4Pf0eR186HEVM8D=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOKCvAALZprwyHVqD-JjL8FNj54YY1kPGe-x5RX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM5lq7iE7II3u8eaHgsao5e6upxvkbi3jXHEOwU=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOUNqNbmNJ6c1uZWsHtBesVQaCTiI4IrkTkzMcd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOHthQ00BvMLqCDMaRR8qaI3spu7wgjSxHuDpN_=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipONn21ZNFTQXLrRjPq_tRiLmN9H0mulpk5McyEx=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN-7MgSU5fxh74LZNFDhfVgGyPXRArfsJq9_sVr=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN2hZNa8fzlwnDjjM0g7017ZY-dS-03u7c8QrQx=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNEp_M51fK4OUp1jZlFIUsiwUOQvaZHh2RH8BPS=w150-h150-k-no-p""]"
29,ChIJR2I0yCX0aS4RnsVGtM67WiI,Seribu Rasa Menteng,ChdDSUhNMG9nS0VJQ0FnSUNUb3VuT19RRRAB,4,"Enak, hanya agak sedikit lama servicenya. Mungkin kita lagi lapar... Jadi nunggunya berasa lama.

So far GOOD",2 minggu lalu,2024-05-12 16:09:10,,,,0,143,78,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNQZBlFH0d-IykJe9qroGy4K69rhNjTE9SwblQj=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNGKP2yCnXQuspKa7HrEK37AfBEyhTekgxYIodL=w150-h150-k-no-p""]"
14,ChIJR2I0yCX0aS4RnsVGtM67WiI,Seribu Rasa Menteng,ChZDSUhNMG9nS0VJQ0FnSUMxOE0yQkJREAE,5,"Restoran Makanan authentic Indonesia dengan rasa yang paling enak menurut saya. Tidak pernah ada yang gagal, semuanya dimasak dan dengan rasa yang sempurna. Meskipun harganya agak mahal namun jadi worthit.",5 bulan lalu,2023-12-21 8:05:08,,,,0,1186,1152,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPtMwz7Pep9tlFKigaQvvhgczovtBdJz9Ce10Up=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPSZelHNy2UJQhm51E4rPyT_LpqTyh2c0PuHY2k=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNpPyWyjHMNrLWXIYlmUJk_7YtMPlrw6aLQr-Sp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP2gjhkPYW1_t9sDPadFVDeU9NeAz9_FSfs_D64=w150-h150-k-no-p""]"
18,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChdDSUhNMG9nS0VJQ0FnSUROcGNLTnN3RRAB,5,"Pertama kali kesini, restoran premium khas indonesia yang kece banget. Tempatnya keren dan nuansa jadulnya berasa. Suka banget sama nasi goreng kecombrangnya. Gak sempet kefoto krn keburu habis duluan. Recommended banget. 850m aja dari stasiun Gondangdia",4 bulan lalu,2024-01-24 8:46:29,,,,0,586,2162,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNO7HiUcOQuK8Xy2BAuYOWF0arBEDSd0Xs2OoJR=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP83x2FF8ZxBxMv8O7xxI8TFiXU7npqkpfVL6bB=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP_UCFwVybbFK4SDWGq_zSjuQoLCsA0wh6mGqbU=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPjma3x5YEgRXKw8hiZkd37THUiTp4Vls2QezCA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNp8VdWdCYS4n02-asCGBYP6w_taeT2zz_JUVat=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNjvrgyxdc0HB1XHDkD695sq7ref1WrfSwVykyd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMVSIOAyOvsdUFXg4TDPqml0Ofi6B-VMc3pKivD=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMiQ1mTzFNCirw7h_OLXN0zVXfnK6awFO_Gu719=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPeEgdVZmdC8qN5oowbJPyHmIAOBUlqnjixktuR=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipML5w6pEz6iEyOIkJ5S8VedZjGvLxX6sZgphnhL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOtrg2hHbV_EZzZtdvSxaSBN65MmycVdzj3NQR8=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNYVDk0IgJlvjDEzpMgLwEz9ONC15i9EMqZZ53h=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNDeC4jOx5TO6ChoWtUpOjMUR4TrdV3Qj6HOxom=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNCFHg7GizxG4Nh_PLqJ_Wpdqpawcagqq751Qx2=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM-pwM-X7sln8O2p4utlPOU-71E2QzJ2_7br2Po=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPvuFBlfrCR_fFv1CXjGlqAjkPEMCCeIk0Uj6W4=w150-h150-k-no-p""]"
11,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChdDSUhNMG9nS0VJQ0FnSURqbm95ZGhRRRAB,4,"Ada yang kurang di rasa sapi blackpapernya, sepertinya keasinan, kopinya enak, suasana mewah, tiap sudutnya keren",3 minggu lalu,2024-05-03 13:44:36,,,,0,188,963,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipO3KwcAnq-KgGRI1F1V7FduDYsa28jsjKC0IOOu=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPGl-D0MJp_1tO-nn_Sh20UfjCiczWaeOyUXr-Z=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM0E1KAkL5A-HbO6tclI3wQWq4rm9nXu13-blQu=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPTk_p-zrSTR0PMaB4IEGRUpQ4_t94Pr6RDEieU=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO2mr-GUjS4G8DbVtxx6Aca7KBeD_4Ps6mh3YYk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOoh549PjS7mqVsB0jzNIBN8B00NlepbmrahE6u=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMTYZwrSQBN7kQ5vLrrn5CVlQajhD1Y54X37arW=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNY9QXi9mgsOqrzXE5F-9RBvWkIBu00ZvDRR2jI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNY2ZgmxnZyIgGf1V5rUTmQsEeXFAIqi2NYrQkk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNJI_ZnF3WaMK5LVUNUdIbuDvV0TiVaG3AW3FXr=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMlnDFDH_7sIGgXGvDIc9_NKnXF3BMzuJSwCkuL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPlJ4Ig7-eIkestzrDpCQrk5ZmHTDitpKc5Pcs3=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNBBcgS6rmbaTxIRvpHGiFa--DsSFJ6RAEuaXMI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMLARcst3tdvkBLq4ZRlj1ZNlwZmgsbrLYfXhrd=w150-h150-k-no-p""]"
14,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChZDSUhNMG9nS0VJQ0FnSUNEaTVuQ013EAE,3,"Tempatnya aesthetic, pelayanannya ramah banget. Makanan mahal2 bingit... Ada yang enak. Kok dikit2 pada ada kecombrang nya sih? Keliatan mewah banget. Tp lahan parkir di seberang, klo ga tau dan kelewatan, harus muter jauuuuuhhhh.",sebulan lalu,2024-04-01 14:43:49,,,,0,433,729,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMCBVhF5swBwf3lRPWx2oATgvk7l3XlSpamRdJd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPeZQuNaaURLt1s4Am7xBQulLSDEWPnwdNL3Hd3=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPeFAlKBPveP3PsdcxE8EXgYSJnOY_RWIle683l=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMTvusnXN784c2zVAmXiiKJmJLXIQpxa72nQopK=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNMsV7R4wCvm4NW3cOTtTzbhA-sUzTcTmZnV4ue=w150-h150-k-no-p""]"
8,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChZDSUhNMG9nS0VJQ0FnSUQ5eGVmbEFnEAE,5,"Good Taste, menu lokal tapi dipadukan serta mix variatif  menu sajian dengan western. Cukup memanjakan lidah dan nagih buat pecinta kuliner, wajib balik kesini sih.",2 bulan lalu,2024-03-19 3:32:15,,,,0,87,185,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipP18pKMdivOO61pA3ddp0EU39XaF-PXHuGOvW0R=w150-h150-k-no-p""]"
40,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChZDSUhNMG9nS0VJQ0FnSUM1dGNXQWJnEAE,4,"makanannya enak, terutama untuk ikan kerapunya. ikan kerapu dimasak dengan sangat baik. kematangannya pas, dengan rasa yang asem, manis, gurih, dan wangi rempah. untuk fine dining yang tentunya ga menggunakan MSG, rasanya cukup enak ditambah dengan oseng pucuk labu dan sambal tempe. tempenya crispy, ga berminyak, tapi rasa pedasnya berasa. sayang untuk ayam bakar terlalu kering dan terlalu biasa dengan harga yang diberikan. walaupun fine dining, berharap bisa menyajikan ayam bakar dengan tekstur yang lebih juicy mengingat harganya yang tentu menengah ke atas. lebih ke makanan diet soalnya, kalau teksturnya se-dry ini. overall, good experience dan bakal balik lagi untuk nyobain menu lain selain ayamnya.",7 bulan lalu,2023-10-16 4:57:33,,,,1,60,96,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOQdzMZG06EwrEHCJn-Z8e-rDDZwpNJm-g3T7bg=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNXCmHZ9qdsLwLTpjLKDX0QytGtM2uLfJ5QivKF=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOmWhqPOQuwrHDJ9JXcWw_aktHuNogFQaKALwzy=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOR_spN6KpILU-Yh54n34nJdIRIn9nY-P3r6kOT=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO5Wub_-3wqwTq4DOAwe417Ps8qWTn6u8NeSboD=w150-h150-k-no-p""]"
23,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChZDSUhNMG9nS0VJQ0FnSUMxOHRLd1VBEAE,5,"Diundang makan siang ber-6
di Plataran Menteng, Layanannya memuaskan.  Suasana ""homey"" (layak dirumah sendiri) datang disambut Ibu2, Makanannya Echoterutama Nasi goreng kecombrang, Nasi Pancasila, Ikan Krapu asam manies, tahu telor asin, soup buntut..sate...
Dawet durian...dsb",5 bulan lalu,2023-12-27 4:19:29,,,,0,5,3,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPn1mX7mEjKvR01FsTHz5Ltu1LL1HWktf2Wp1Iv=w150-h150-k-no-p""]"
37,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChdDSUhNMG9nS0VJQ0FnSUNqemVLSW5BRRAB,5,"Suasananya nyaman banget, viewnya bagus. Enak buat lunch meeting, gathering, atau buat acara formal lainnya",sebulan lalu,2024-04-24 13:03:08,"Dear Ms. Lany, Thank you for dining at Plataran Menteng We appreciate you taking the time to share your dining experience with us and we are grateful to learn that you enjoyed your moment at our restaurant. We look forward to welcoming you back in the near future.",sebulan lalu,2024-04-30 5:20:44,0,2,2,FALSE,,"Dear Ibu Lany, Terima kasih telah bersantap di Plataran Menteng Kami menghargai Anda meluangkan waktu untuk berbagi pengalaman bersantap Anda dengan kami dan kami berterima kasih mengetahui bahwa Anda menikmati momen Anda di restoran kami. Kami berharap dapat menyambut Anda kembali dalam waktu dekat.","[""https://lh5.googleusercontent.com/p/AF1QipNa7eMM8qLB7TO-phe-vlGcwovzP8eAsZAp4fjB=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOlj9yTNdcr2PfRER9prHloNUBpHWTkBNhMP1Nj=w150-h150-k-no-p""]"
7,ChIJ91EGWSP0aS4R2FsHVktCgwk,Plataran Menteng,ChdDSUhNMG9nS0VJQ0FnSURkam9IMF93RRAB,5,"Suasananya ky di rumah keluarga. Ada sofa2 ky di rmh dan pintu2nya dr kayu. Ruangannya penuh dgn aroma terapi. Makanan ok meskipun tidak murah. Tahu salted egg nya enak. Gurame sambel mangga enak. Menunya kebanyakan indonesia, tp bos saya pesen Chicken tika jg ok.",3 bulan lalu,2024-02-23 17:53:17,,,,0,117,36,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipN1RiRF6qBHhE8Nd0LiZwM_ZHvO59QAq1N5mqvh=w150-h150-k-no-p""]"
33,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChZDSUhNMG9nS0VJQ0FnSURqeTQ3OVR3EAE,4,"Makan siang setelah mendampingi wisuda anak tercinta di JCC.
Baru pertama ke Plataran, dan ga nyangka ada tempat yg luar biasa ini di kawasan GBK.
Udara masih sejuk, suasana tenang, luas, dan makanan di resto juga enak.
Semua fasilitas ok, mulai taman, musholla, kamar mandi, rrstonya sendiri juga ok. Tapi ada 2 kekurangan :
1. Parkir knp hrs vallet?
2. Harga lumayan mahal.",3 minggu lalu,2024-05-07 14:37:55,"Dear tonoto,

Thank you for your recent visit to Hutan Kota by Plataran

We thank you for dining with us and taking the time to leave us a review. We hope that you enjoyed your experience with us and look forward welcome you back soon

Best regards
Hutan Kota by Plataran",3 minggu lalu,2024-05-09 13:22:00,1,89,357,TRUE,,"Tonoto sayang,

Terima kasih atas kunjungan Anda baru-baru ini ke Hutan Kota oleh Plataran

Kami berterima kasih telah makan bersama kami dan meluangkan waktu untuk memberikan ulasan kepada kami. Kami harap Anda menikmati pengalaman Anda bersama kami dan berharap dapat segera menyambut Anda kembali

Salam
Hutan Kota oleh Plataran","[""https://lh5.googleusercontent.com/p/AF1QipPIdNFjox6aymyQ7Uj9ARV9W0t-g8te7gB_HtSO=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNMr0FqOSv5hE1H7Mzr24sSSjcsgNvC7sknGusw=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipORrwrXmayBOXSaIRFfQlnnMyPk9hZZ5arlZGIo=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOSsxKSshKuFzdmrGRLkewpyXHEByXZNQaLL7DL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN2d75uNz_9BdlfS2MseJgt5YZ7IgYorerxO2q7=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMVx7kc20Xa8MqSOxdA2mUgWpa4CephRlaDNGND=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP24KGXU6NG3ru-Tf8g5jMTEZmRGTd4SOVq_Z80=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMrnDfeyUas5ttN8oYDHgaLkRIRUDAzZVexiVBy=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOEskU-HcpGKjYI9OmotQQdcS9uBP007F5sl4HX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOej99Vb_Nv5lV1r1mxxmpQ1cMDBEEYbtu1H_Pt=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP9tekPuvVEfCWEze-woWH1AYmiXh-CDJAHoOHw=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMEs3Kgrk71SZzc4RucklDFvWo0kDS600hTXaM5=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNNEOWKaw7YsN4qXrW0YOE7ha0FE7ds0pWyS5EH=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMDNKMPr_CCLL28yEmJmv1qIzze_DtiQOdulApE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNagBfq1zp1X_gOZ2O8-Ugu3ee-q-UK2CCXXhG0=w150-h150-k-no-p""]"
13,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChZDSUhNMG9nS0VJQ0FnSUROckszV1VBEAE,4,"Makanannya B aja buat aku. Tapi onde2 nya enak, lembut, isinya melimpah.
Singkong telur asinnya juga enak bangett

Pemandangan dan tempatnya oke karena besar dan banyak lampu2 kalau malam hari

Makan disini seorang sekitar 500rb (kalau makan ramean)",4 bulan lalu,2024-01-20 20:24:01,,,,3,167,814,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOL6uGn3hFzD5qZq3RVtowd2qRq445-BeG0dYtx=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPycILwWxntDjbXk4X1jFZTqmV9S-Imu8WwCfXC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNgKzPi3idOb1vDlZcYRfEZPhczATJ4CmbuD5oq=w150-h150-k-no-p""]"
8,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChdDSUhNMG9nS0VJQ0FnSUNqazVxQW9BRRAB,4,Open space yg adem dan hijau buat kalian yg mau santai sejenak dari hiruk pikuk perkotaan yg bising.. letaknya gak jauh dr stasiun MRT istora senayan... sering ada event2 outdoor jg disini.. lebih ke tempat yg banyak pohon dan rumput sih dgn bbrp tempat duduk ...  dan ada restoran plataran jg buat yg mau minum2 n nongki adem... saran aku kesini pas sore .. pet friendly jg tempatnya bs bawa anabul dan free entrance...,sebulan lalu,2024-04-25 11:07:06,,,,2,318,762,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPjIg-ilB1yTZgn8DHjoNRAu5zJzAsfdNnKG_Wf=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP0Qn3mWPgd6lCrijEeEVz7EFvRafG2Tc1NrgbQ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO6R5SmcNwVxfKGLC0GSppRnkd5KA4Nn5ItV0O0=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM33MIiqUIKkvNhATxToAfz7XrvK9SeCoQcSD3Z=w150-h150-k-no-p""]"
4,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChdDSUhNMG9nS0VJQ0FnSUNEd3MtU2lRRRAB,5,"Tempatnya cakep dan syahdu, jadi bisa bgt buat dating romantis dengan view gedung gedung tinggi di Jakarta , untuk harga makanan dan minum  sesuai dengan tempat , rasa juga oke kok ",2 bulan lalu,2024-03-26 2:45:22,,,,8,60,258,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOmkk86oV43iQUL-Hhi_tkayQwbp_-Vl7FnLPDZ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMs_26b0eSiEXdw_Ar_3fQ2zhOdjw3X9t0WPurC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNz8lpE_49n-cYaKZBqD1QNskhLCYbeBzsmWW2g=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOXQLyo0rrzGqnqx46_PvYoDUMy8hxmEvaf1zKa=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPG21L8W-IxVfyjzCxSprdUnjHeMGvXTVco2Df4=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPoKCj6M20m5_vN0u3dOzmdiZlmEAD-LL4VI85t=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPb_Ld2VzybJybOqJS-dZMleeOExU5mAZJ4Mi_V=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOY6LgJBGW70dXW_V3ZdsoLK_v1P6McyoU2xa-u=w150-h150-k-no-p""]"
36,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChZDSUhNMG9nS0VJQ0FnSUNqanByeEFREAE,5,"Moment ultah disini. Suami dan anak2 bikin kejutan yang cukup sukses. Pesan udang kemangi, cumi mentega, bebek bakar, bola-bola senayan. Harga sih worth it dengan tempat sebagus itu dan semua pelayan helpfull.

Agak bingung menemukan tempat parkir. Jd, valley adl pilihan terbaik 

Sempat bertanya apakah mungkin datang langsung tanpa reservasi, jawabannya jika pas ada tempat mah boleh. Tapi unt lebih amannya, reservasi aja biar sedikit tenang",sebulan lalu,2024-04-21 14:41:16,,,,3,1099,2772,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPrP_uAN90KetBOp_mTUyXsjc5eKhQxi1i1tOvY=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNdYKGEuKc_3DxE4z6AvAncnwOiiAoP20DuaiSC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNt5MnPe0xixCQlTb_KireEK2SY_mTZWJhZc69H=w150-h150-k-no-p""]"
34,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChdDSUhNMG9nS0VJQ0FnSUN0cjhfVW93RRAB,5,"Lunch minggu siang bersama keluarga
Tempatnya nyaman gak terlalu panas walaupun semi outdoor nice ambience, fresh air karna banyak pohon, rasa makanan terlalu biasa untuk harga yang cukup expensive tapi ada ice cream roti yang enak banget disini.",3 bulan lalu,2024-02-01 16:35:58,,,,1,69,124,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipN61A-O-3NYHzqwhGwh3qmFy1DxduRe4DE4BHCw=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNJclz4mLipFxBN9pizPXvo26uzCG_wyHkX4f_W=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP4GtRoM98LoCmcca6qV8N1AT58NOfuz8E3cjV-=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPxYIGyJUUDdD761Veeu833nFj1NW9V-7LxpRVS=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP8mTQd9VNOZOcY_fbZWrMl3HdPEGhYTbTT_1iX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM5hYQ3kntTb_LzOPVrE2XbC4yCQkaXqdszc_25=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOykcEXTCJBzYlJEwmd19RRMcYyYk2OfbMC5L0G=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipODrqPO8g7kKeX_9wCMlBiHdcdVICFi1gVmlWxv=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPVmpKeewhy2bS3tDHPzHWod31xt6EzoMEND5yJ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP6HI1cdcL-0uJYa3m2KaG04iuX9dwoyonMZQP5=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPrpRvxCg61qPqkvQJLfJtD9nifm9WwXjZAXZBN=w150-h150-k-no-p""]"
15,ChIJterFy7TxaS4RbX70gbpPSAE,Hutan Kota by Plataran,ChdDSUhNMG9nS0VJQ0FnSURWOVBXU29BRRAB,5,"Loovveed this place. Awalnya ragu mau book di sini buat acara special wedding anniversary, tapi ternyata memuaskan. Honestly, lebih bagus dari foto-fotonya. Suasananya enak di sini, tempatnya luas. Kita dateng di hari kamis sore dan kebetulan masih sepi, jadi parkirnya gampang banget. Sempet ditawarin valet sama security nya dan tanpa kena charge tambahan.

Semua staff dan waiter di sini super ramah dan professional. Kita makan di Tiga Dari dan makanannya enak banget! Kita cuma cobain 2 menu sih, ayam dharmawangsa sama nasi pancasila yg isinya ada crispy dendeng, tahu telor asin, ayam dharmawangsa, udang gandum, sayuran, sama peyek. I personally really liked the tahu telor asin dan ayam dharmawangsa. Dapet complimentary appetizer juga, crispy jamur gitu. Kalo makan di area outdoor nya, minus nya cuma satu, yaitu nyamuk. Pake autan dulu atau bawa freshcare aja, atau bisa makan di area indoor juga yang decor nya juga cantik.

Semakin malem semakin cantik tempatnya karena lampu-lampunya, dan bisa foto dengan background gedung-gedung tinggi gitu.",5 bulan lalu,2023-12-11 9:13:46,,,,4,28,92,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipP1nmbS_EqNmzJveymra3MF8iVFTPT-EpKBQ425=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOL6RdJUqyYQbBBfbWIpZP__e7c3KuZD7DzdPhG=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOu1BsG0Fnfztrbo4OdlMcxfAgAjN704mKwN-Gy=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNjuulcNA5hsf-3nthrdr0EJUtqeTAtnr2K8Mej=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOK60xZQO04L4LmxmBqxZ5Ehr5QWl_f4mVKe0tQ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNduVj_zogXF7US6YxUM3_ObHDnPlV_VnCbtT7g=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOJSmJQyylPr57-6mphIK6I2MshD3H7NOmfIHXo=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMNjA5ByTESlkPI58uldBJBTgg1i5DFshaSuQwC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPIh7iYnKgJ6e-VRB7OcYsej5Ni1ATD2zTPL1Ja=w150-h150-k-no-p""]"
